	D17p7_A2_nuc	D17p7_B7_nuc	D17p7_B8_cyto	D17p7_A3_cyto	D17p7_B9_memb	D17p7_A4_memb	D17p7_B10_insol	D17p7_A5_insol	R2-total-depl	R1-total-depl
FBgn0037126	0	0	11.01941462	14.84657319	2.62033102	5.924610694	2.992030471	1.544688416	7.705228574	7.705228574
FBgn0037127	0	0	0	0	0	0	0	0	0	0
FBgn0037128	0	0	1.836569103	0	0	0	0	0	0	0
FBgn0037129	0	0	0	0	0	0	0	0	0	0
FBgn0037130	3.463807593	7.414394315	16.52912193	12.72563416	0	3.385491825	5.984060942	3.089376831	4.815767859	4.815767859
FBgn0037131	0	0	0	0	0	0	0	0	0.481576786	0.481576786
FBgn0037133	0	0	0	0	0	0	0	0	0	0
FBgn0037134	242.4665315	209.0859197	780.5418687	579.0163542	393.049653	431.6502077	165.3096835	147.5177437	306.2828358	306.2828358
FBgn0037135	3733.984586	3904.420046	26685.34906	27714.31026	22284.16844	24472.87403	5800.799076	5414.132896	8130.460876	8130.460876
FBgn0037137	2145.828804	2460.096034	1720.865249	1567.373941	2821.223065	2472.255405	4547.138308	4527.481746	3601.231205	3601.231205
FBgn0037138	1023.555144	1150.713998	839.31208	920.4875375	1497.9559	1613.186855	2000.17237	2072.971854	1252.099643	1252.099643
FBgn0037139	0	0	0	0	0	0	0	0	0	0
FBgn0037140	3.463807593	2.965757726	5.509707308	0	4.367218366	5.924610694	0.748007618	0.772344208	2.407883929	2.407883929
FBgn0037141	952.5470882	943.1109569	613.4140803	627.7979518	1226.314917	1095.206605	1072.642924	1089.005333	866.8382146	866.8382146
FBgn0037142	827.8500148	827.4464056	370.9869588	328.7455491	457.6844848	458.7341423	875.9169204	900.5533462	688.173227	688.173227
FBgn0037143	12.12332658	13.34590977	0	2.120939026	0.873443673	0	0	0	2.407883929	2.407883929
FBgn0037144	119.501362	115.6645513	77.13590232	65.74910982	72.49582488	76.17356607	34.40835042	33.98314514	83.79436074	83.79436074
FBgn0037146	0	2.965757726	1.836569103	0	0.873443673	0.846372956	0.748007618	0.772344208	1.444730358	1.444730358
FBgn0037147	0	0	0	0	0	0	0.748007618	0.772344208	0	0
FBgn0037149	110.841843	105.2843993	576.6826983	642.644525	355.491575	413.0300027	181.7658511	185.3626099	194.0754447	194.0754447
FBgn0037150	251.1260505	308.4388035	945.833088	1003.20416	640.2342125	539.1395731	429.3563726	458.0001152	354.9220912	354.9220912
FBgn0037151	152.4075341	142.3563708	723.6082265	612.9513786	393.9230966	338.5491825	236.3704072	251.7842117	263.9040787	263.9040787
FBgn0037153	122.9651696	152.7365229	115.7038535	101.8050733	47.16595836	34.70129121	51.61252563	47.11299667	65.49444288	65.49444288
FBgn0037156	197.4370328	217.9831929	1831.059396	1724.323429	1007.953999	813.364411	305.1871081	299.6695526	457.0163698	457.0163698
FBgn0037162	0	0	0	0	0	0	0	0	0	0
FBgn0037163	6.927615187	7.414394315	7.346276411	6.362817079	10.48132408	12.69559434	8.976091413	3.089376831	9.149958932	9.149958932
FBgn0037164	0	0	0	0	0	0	0	0	0	0
FBgn0037165	0	0	0	0	0	0	0	0	0	0
FBgn0037166	6.927615187	8.897273178	22.03882923	23.33032929	12.22821143	35.54766416	11.96812188	14.67453995	14.44730358	14.44730358
FBgn0037167	0	0	0	0	0	0	0	0	0	0
FBgn0037169	0	0	0	0	0.873443673	0	0	0	0	0
FBgn0037170	0	0	0	2.120939026	0	0	0	0	0	0
FBgn0037171	0	0	0	0	0	0	0	0	0	0
FBgn0037172	0	0	0	2.120939026	0	0	0	0	0	0
FBgn0037174	0	0	0	0	0	0	0.748007618	0	0	0
FBgn0037175	0	0	0	0	0	0	0	0	0	0
FBgn0037176	0	0	0	0	0	0	0	0	0	0
FBgn0037177	0	0	0	0	0	0	0	0	0	0
FBgn0037178	0	0	0	2.120939026	0	0	0	0	0	0
FBgn0037179	0	0	0	0	0	0	0	0	0	0
FBgn0037180	0	0	0	2.120939026	0	0	0	0	0	0
FBgn0037181	0	0	0	0	0	0	0	0	0	0
FBgn0037182	1075.512258	1066.189902	1164.384811	1175.000221	1766.976551	1839.168434	2018.87256	2122.401883	1785.205145	1785.205145
FBgn0037183	3.463807593	0	11.01941462	4.241878053	2.62033102	2.539118869	0.748007618	0	3.371037501	3.371037501
FBgn0037184	140.2842075	130.4933399	137.7426827	169.6751221	162.4605232	168.4282183	147.3575007	151.3794647	131.4704625	131.4704625
FBgn0037185	310.0107796	293.6100149	345.2749913	375.4062077	421.8732942	370.7113549	244.598491	263.3693748	326.9906376	326.9906376
FBgn0037186	50.2252101	37.07197157	14.69255282	8.483756106	13.97509877	11.00284843	10.47210665	4.634065247	11.55784286	11.55784286
FBgn0037188	665.0510579	634.6721534	297.5241947	254.5126832	624.5122264	631.3942254	988.8660707	970.0643249	740.1835199	740.1835199
FBgn0037191	5.19571139	2.965757726	1.836569103	2.120939026	0	0	0.748007618	0	0	0
FBgn0037195	1.731903797	1.482878863	1.836569103	2.120939026	0	1.692745913	0	0	0	0
FBgn0037197	0	0	0	0	0	0	0	0	0	0
FBgn0037199	254.5898581	209.0859197	354.4578368	328.7455491	135.3837694	180.2774397	144.3654702	152.9241531	246.0857376	246.0857376
FBgn0037200	155.8713417	161.6337961	207.5323086	233.3032929	179.055953	223.4424605	232.6303691	218.5734108	189.7412536	189.7412536
FBgn0037202	88.32709363	93.42136837	183.6569103	252.3917441	187.7903897	266.6074812	159.3256226	202.3541824	94.38905003	94.38905003
FBgn0037203	20.78284556	19.27742522	12.85598372	6.362817079	23.58297918	24.54481573	24.68425139	32.43845673	15.89203393	15.89203393
FBgn0037204	0	0	0	2.120939026	0	2.539118869	0	0	0	0
FBgn0037205	523.0349466	464.1410841	216.7151541	207.8520246	415.7591885	395.2561706	927.529446	916.0002304	660.2417734	660.2417734
FBgn0037206	483.2011593	539.7679061	1010.113007	1126.218623	1012.321217	1057.966195	430.1043802	434.829789	421.8612644	421.8612644
FBgn0037207	1485.973458	1582.231747	1581.285998	1539.801733	2601.115259	2373.229769	2156.505962	2022.76948	1689.852942	1689.852942
FBgn0037212	95.25470882	51.9007602	45.91422757	61.50723177	56.77383876	30.46942643	50.11651039	40.1618988	50.56556252	50.56556252
FBgn0037213	0	2.965757726	3.673138206	2.120939026	2.62033102	0.846372956	0	0	0.481576786	0.481576786
FBgn0037215	162.7989569	152.7365229	60.60678039	55.14441469	55.90039509	54.1678692	54.6045561	48.65768509	82.34963038	82.34963038
FBgn0037217	1.731903797	4.448636589	0	2.120939026	0	0.846372956	0.748007618	0.772344208	0	0
FBgn0037218	1191.549812	1273.792943	705.2425355	752.9333544	1344.229813	1404.132734	1842.342763	1832.000461	885.6197092	885.6197092
FBgn0037220	555.9411187	667.2954883	1245.193852	1257.716843	1131.109557	1382.973411	1487.039144	1541.599039	1185.642047	1185.642047
FBgn0037222	658.1234427	529.3877541	584.0289747	576.8954152	304.831842	318.2362316	87.51689128	79.5514534	218.6358608	218.6358608
FBgn0037223	17.31903797	11.8630309	7.346276411	6.362817079	2.62033102	3.385491825	2.992030471	6.95109787	2.889460715	2.889460715
FBgn0037224	0	0	0	0	0	0	0	0	0	0
FBgn0037225	1.731903797	1.482878863	0	2.120939026	0	0.846372956	0	0.772344208	0.481576786	0.481576786
FBgn0037227	0	0	0	0	0	0	0	0	0	0
FBgn0037228	96.98661262	75.62682201	25.71196744	46.66065858	17.46887346	20.31295095	32.16432756	27.80439148	66.45759645	66.45759645
FBgn0037229	3.463807593	2.965757726	3.673138206	4.241878053	0.873443673	0	5.236053324	4.634065247	1.926307143	1.926307143
FBgn0037230	12.12332658	4.448636589	51.42393488	40.2978415	7.860993059	5.078237738	4.488045707	1.544688416	2.889460715	2.889460715
FBgn0037231	313.4745872	280.2641051	602.3946657	625.6770128	491.748788	443.4994291	466.7567535	488.8938835	517.213468	517.213468
FBgn0037232	355.0402783	372.2025946	113.8672844	103.9260123	179.055953	178.5846938	326.879329	396.9849228	388.6324662	388.6324662
FBgn0037234	684.1019997	602.0488184	325.0727312	328.7455491	369.4666738	347.0129121	370.2637708	369.1805313	375.629893	375.629893
FBgn0037235	277.1046075	295.0928937	560.1535764	530.2347566	464.6720342	419.8009863	204.2060797	220.1180992	283.6487269	283.6487269
FBgn0037236	1241.775022	1083.984449	674.0208607	697.7889397	1072.588831	1180.690274	1379.326047	1396.398328	1078.732	1078.732
FBgn0037238	48.49330631	37.07197157	12.85598372	10.60469513	14.84854245	18.62020504	14.96015236	12.35750732	23.59726251	23.59726251
FBgn0037239	83.13138224	86.00697405	290.1779182	286.3267686	185.1700587	184.5093045	87.51689128	89.5919281	81.38647681	81.38647681
FBgn0037240	5516.113592	5510.377855	953.1793644	833.5290374	1264.746439	1187.461258	2189.418297	1978.74586	2819.150504	2819.150504
FBgn0037241	729.1314984	692.504429	124.886699	137.8610367	180.8028404	163.3499806	230.3863463	211.6223129	412.7113055	412.7113055
FBgn0037242	535.1582732	594.6344241	883.3897385	856.8593667	820.1636092	839.6019726	889.3810575	880.4723968	938.1115789	938.1115789
FBgn0037244	311.7426834	329.1991076	1054.190665	1015.929794	863.8357928	905.6190632	557.2656752	668.8500839	620.2709002	620.2709002
FBgn0037248	2057.50171	2251.010114	561.9901455	642.644525	1506.690336	1287.333267	2275.439173	2158.702061	1794.836681	1794.836681
FBgn0037249	3737.448393	3769.47807	3206.649654	3242.915771	5390.020908	5985.549547	8761.413227	8885.82011	6240.271991	6240.271991
FBgn0037250	349.8445669	298.0586515	514.2393488	447.5181346	594.8151415	626.3159876	462.2687078	462.6341804	529.7344645	529.7344645
FBgn0037251	110.841843	114.1816725	1250.703559	1191.967733	684.7798398	811.6716651	272.2747729	263.3693748	346.253709	346.253709
FBgn0037252	1605.47482	1665.272963	391.1892189	347.8340003	674.2985157	649.1680575	949.221667	824.8636139	886.101286	886.101286
FBgn0037254	1.731903797	1.482878863	0	0	0	0	0	0.772344208	0.481576786	0.481576786
FBgn0037255	711.8124604	679.1585193	659.3283079	519.6300615	860.3420181	835.3701078	1054.690741	1146.931149	994.9376396	994.9376396
FBgn0037260	1.731903797	0	0	0	0	0	0	0	0	0
FBgn0037261	1246.970734	1119.573542	560.1535764	608.7095006	745.0474533	714.3387751	776.4319072	865.7978569	1008.42179	1008.42179
FBgn0037262	308.2788758	309.9216824	984.4010391	920.4875375	423.6201815	424.8792241	184.009874	204.6712151	268.7198465	268.7198465
FBgn0037263	39.83378732	32.62333499	73.46276411	72.1119269	54.15350774	58.39973398	44.88045707	40.1618988	34.67352858	34.67352858
FBgn0037265	22.51474936	48.93500248	18.36569103	12.72563416	26.2033102	36.39403712	34.40835042	40.1618988	12.03941965	12.03941965
FBgn0037270	1080.707969	1190.751727	10262.74815	10952.52913	4393.421676	5800.193869	2011.392484	2013.50135	2537.428085	2537.428085
FBgn0037273	0	0	0	0	0	0	0	0	0	0
FBgn0037275	3.463807593	7.414394315	3.673138206	19.08845124	12.22821143	8.463729563	2.244022853	4.634065247	1.926307143	1.926307143
FBgn0037276	10.39142278	4.448636589	3.673138206	0	0	0.846372956	0.748007618	0.772344208	0	0
FBgn0037279	893.6623591	909.004743	244.2636907	254.5126832	559.0039509	480.7398392	1777.2661	1887.609244	1398.017409	1398.017409
FBgn0037280	12.12332658	8.897273178	3.673138206	6.362817079	2.62033102	3.385491825	0.748007618	0.772344208	0.481576786	0.481576786
FBgn0037282	691.0296149	762.1997356	242.4271216	226.9404758	622.765339	578.9191021	1028.510474	1027.990141	554.7764573	554.7764573
FBgn0037283	0	0	0	0	0	0	0	0	0	0
FBgn0037284	0	0	0	0	0	0	0	0	0	0
FBgn0037288	0	0	1.836569103	0	0	0	0	0.772344208	0.963153572	0.963153572
FBgn0037290	41.56569112	57.83227566	60.60678039	80.59568301	34.93774693	39.77952895	29.17229709	15.44688416	39.48929644	39.48929644
FBgn0037291	55.42092149	62.28091225	31.22167475	44.53971956	20.08920448	23.69844278	12.7161295	10.81281891	12.52099643	12.52099643
FBgn0037292	0	0	0	2.120939026	0	0	0.748007618	0	0	0
FBgn0037293	514.3754276	484.9013882	1074.392925	1083.799843	807.0619541	881.0742475	902.097187	1019.494354	833.6094163	833.6094163
FBgn0037294	3.463807593	2.965757726	0	0	0	0	1.496015236	0.772344208	0.481576786	0.481576786
FBgn0037295	6.927615187	5.931515452	7.346276411	6.362817079	2.62033102	2.539118869	0	1.544688416	1.926307143	1.926307143
FBgn0037296	27.71046075	17.79454636	86.31874783	82.71662203	64.63483182	67.7098365	14.96015236	23.17032623	26.96830001	26.96830001
FBgn0037297	358.5040859	314.370319	668.5111534	769.9008666	459.4313721	535.7540813	238.6144301	237.882016	274.9803447	274.9803447
FBgn0037298	1006.236106	1060.258387	3425.201377	3486.82376	2422.059306	2720.242681	1238.700615	1277.45732	1558.864056	1558.864056
FBgn0037299	476.2735441	385.5485044	1803.510859	1866.426343	1023.675985	1096.899351	617.8542923	610.1519241	813.3831913	813.3831913
FBgn0037301	1156.911736	1150.713998	664.8380152	649.0073421	1029.790091	1163.762815	1998.676355	2046.712151	1559.345633	1559.345633
FBgn0037304	17.31903797	13.34590977	3.673138206	4.241878053	5.240662039	3.385491825	0	2.317032623	1.444730358	1.444730358
FBgn0037305	206.0965518	201.6715254	1987.167769	2148.511234	910.1283075	883.6133664	391.2079841	403.1636764	491.6898984	491.6898984
FBgn0037307	1.731903797	1.482878863	0	0	0.873443673	0.846372956	0	0.772344208	0.481576786	0.481576786
FBgn0037309	107.3780354	90.45561064	23.87539834	21.20939026	34.06430326	40.6259019	23.93624377	16.99157257	39.00771966	39.00771966
FBgn0037310	0	0	3.673138206	0	0	0	0	3.089376831	0.963153572	0.963153572
FBgn0037312	673.7105769	628.7406379	1366.407413	1346.796282	598.3089162	652.5535493	328.3753442	281.1332916	603.4157127	603.4157127
FBgn0037313	1096.295103	1006.874748	1151.528827	975.6319522	530.1803097	557.7597782	475.7328449	368.4081871	987.7139878	987.7139878
FBgn0037315	801.8714579	753.3024624	1763.106339	1631.002111	1982.717138	2237.810096	1278.345019	1295.221236	1299.775745	1299.775745
FBgn0037317	192.2413214	170.5310692	258.9562435	275.7220734	223.6015804	183.6629315	189.9939349	210.0776245	215.7464001	215.7464001
FBgn0037320	0	1.482878863	0	0	0	0	0	0	0	0
FBgn0037322	1.731903797	1.482878863	0	6.362817079	0.873443673	3.385491825	0.748007618	2.317032623	3.852614287	3.852614287
FBgn0037323	0	0	0	0	0	0	0	0.772344208	0.481576786	0.481576786
FBgn0037324	0	1.482878863	0	0	0	0	0	0	0.481576786	0.481576786
FBgn0037325	0	0	0	0	0	0	0	0	0	0
FBgn0037326	0	1.482878863	3.673138206	2.120939026	1.746887346	0.846372956	1.496015236	0	2.407883929	2.407883929
FBgn0037327	6007.974271	6075.354702	1798.001152	1639.485867	2333.841495	2201.416059	3867.199384	3580.587747	4465.661535	4465.661535
FBgn0037328	2222.032571	2193.177838	20246.33779	23907.22471	9029.660694	10208.10423	3384.73447	3051.531965	4829.252009	4829.252009
FBgn0037329	320.4022024	323.2675921	1114.797445	1234.386513	689.1470582	772.7385091	415.8922355	406.2530533	476.2794412	476.2794412
FBgn0037330	199.1689366	182.3941001	670.3477225	672.3376714	380.8214415	389.3315599	323.8872985	377.6763176	369.8509715	369.8509715
FBgn0037332	256.3217619	289.1613783	336.0921458	402.978415	338.8961452	370.7113549	201.2140492	210.0776245	207.0780179	207.0780179
FBgn0037336	2720.820865	2844.161659	752.9933322	702.0308178	1154.692536	1037.653244	1778.014107	1675.986931	1557.419326	1557.419326
FBgn0037338	356.7721821	341.0621385	132.2329754	101.8050733	241.0704538	214.1323579	423.3723117	511.2918655	342.8826715	342.8826715
FBgn0037339	471.0778327	523.4562386	224.0614305	252.3917441	434.9749493	475.6616014	715.0952826	698.1991638	349.1431698	349.1431698
FBgn0037340	103.9142278	117.1474302	459.1422757	506.9044273	213.1202563	232.752563	221.4102549	200.809494	188.7781001	188.7781001
FBgn0037341	607.8982326	584.254272	543.6244544	572.6535371	371.2135611	380.8678303	233.3783767	237.1096718	426.6770323	426.6770323
FBgn0037342	112.5737468	140.873492	233.2442761	252.3917441	144.9916498	192.973034	258.8106357	286.5397011	190.7044072	190.7044072
FBgn0037344	3058.542105	3554.460635	1247.030421	1213.177123	2367.905798	2559.43182	6503.178229	6578.827962	2400.660278	2400.660278
FBgn0037345	372.3593163	364.7882003	1897.175883	1898.240429	1142.464325	971.6361538	519.8652944	511.2918655	674.2075002	674.2075002
FBgn0037347	245.9303391	266.9181953	273.6487963	337.2293052	355.491575	325.8535882	188.4979197	164.5093163	202.2622501	202.2622501
FBgn0037350	206.0965518	174.9797058	394.8623571	409.3412321	295.2239616	233.5989359	173.5377673	145.9730553	177.701834	177.701834
FBgn0037351	6321.448858	6223.642588	78656.58154	86525.82852	31100.70887	39268.31968	8767.397288	8040.875547	15191.82129	15191.82129
FBgn0037354	538.6220808	563.4939679	2756.690223	3054.152198	1377.420673	1603.030379	1246.928699	1406.438802	1058.987352	1058.987352
FBgn0037356	311.7426834	280.2641051	2009.206598	1896.11949	964.2818153	1076.5864	310.4231614	349.8719261	519.621352	519.621352
FBgn0037358	422.5845264	435.9663857	1867.790778	1989.440807	1514.551329	1519.239457	765.211793	733.7269974	968.4509164	968.4509164
FBgn0037359	116.0375544	99.35288382	310.3801784	390.2527809	202.6389322	196.3585259	178.025813	199.2648056	133.8783465	133.8783465
FBgn0037360	1001.040394	963.8712609	701.5693973	805.9568301	1052.499626	1059.658941	1747.345795	1859.032508	1489.998575	1489.998575
FBgn0037363	1058.19322	1015.772021	506.8930724	515.3881834	1015.814992	1030.035888	2002.416393	2036.671676	990.1218717	990.1218717
FBgn0037364	43.29759492	23.72606181	14.69255282	16.96751221	38.43152162	33.85491825	61.33662466	44.02361984	34.1919518	34.1919518
FBgn0037365	0	0	0	0	0	0	0	0	0	0
FBgn0037368	152.4075341	183.876979	203.8591704	190.8845124	172.9418473	207.3613743	142.869455	122.0303848	176.7386804	176.7386804
FBgn0037369	245.9303391	249.123649	464.651983	504.7834883	354.6181313	410.4908838	342.5874889	376.9039734	395.856118	395.856118
FBgn0037370	361.9678935	302.5072881	1087.248909	1198.33055	669.0578537	814.2107839	770.4478463	867.3425453	634.236627	634.236627
FBgn0037371	905.7856857	873.4156503	374.660097	426.3087443	763.3897704	854.8366858	1768.290008	1828.911084	1088.363536	1088.363536
FBgn0037372	216.4879746	188.3256156	356.2944059	354.1968174	312.692835	325.8535882	267.0387195	266.4587517	251.864659	251.864659
FBgn0037374	1369.935903	1328.659461	1735.557802	1951.263904	1820.256615	1497.23376	1092.83913	987.8282417	1536.711524	1536.711524
FBgn0037375	157.6032455	108.250157	27.54853654	38.17690248	32.31741591	39.77952895	18.70019044	17.76391678	44.78664109	44.78664109
FBgn0037376	964.6704148	782.9600397	710.7522428	659.6120372	724.0848051	798.1296978	1826.634603	1844.357968	1496.259074	1496.259074
FBgn0037377	268.4450885	222.4318294	315.8898857	360.5596345	304.831842	293.6914158	528.0933781	552.2261085	447.3848341	447.3848341
FBgn0037378	294.4236454	301.0244092	1360.897705	1257.716843	703.122157	764.2747795	662.7347493	674.2564934	615.9367091	615.9367091
FBgn0037379	1657.431933	1595.577657	574.8461292	638.402647	1063.854394	986.870867	1654.592851	1677.531619	1367.678072	1367.678072
FBgn0037382	410.4611998	397.4115353	402.2086335	417.8249882	401.7840897	474.8152285	599.1541018	628.6881851	486.8741305	486.8741305
FBgn0037383	133.3565923	152.7365229	413.2280481	383.8899638	181.676284	186.2020504	192.2379578	209.3052803	206.1148644	206.1148644
FBgn0037384	261.5174733	255.0551644	202.0226013	229.0614149	312.692835	260.6828705	299.9510547	278.816259	209.9674786	209.9674786
FBgn0037385	5.19571139	1.482878863	0	0	0	0	0	0	1.444730358	1.444730358
FBgn0037386	29.44236454	13.34590977	0	6.362817079	4.367218366	10.15647548	10.47210665	10.81281891	13.48415	13.48415
FBgn0037387	0	1.482878863	0	2.120939026	0.873443673	1.692745913	0	0	0.481576786	0.481576786
FBgn0037388	0	0	0	0	0	0	0	0	0.481576786	0.481576786
FBgn0037389	0	0	0	0	0	0	0	0	0	0
FBgn0037391	758.573863	674.7098827	760.3396086	697.7889397	925.8502936	1058.812568	727.8114121	806.3273529	684.8021895	684.8021895
FBgn0037395	0	0	0	0	0	0	0	0	0	0
FBgn0037396	1.731903797	5.931515452	1.836569103	4.241878053	0.873443673	0	5.236053324	1.544688416	2.407883929	2.407883929
FBgn0037397	0	0	0	0	0	0	0	0.772344208	0	0
FBgn0037398	0	0	0	0	0	0	0	0	0	0
FBgn0037399	0	0	0	0	0	0	0	0	0	0
FBgn0037402	0	0	0	0	0	0	0	0	0	0
FBgn0037405	19.05094176	20.76030408	16.52912193	12.72563416	10.48132408	11.84922139	11.96812188	9.268130493	15.89203393	15.89203393
FBgn0037406	0	0	0	0	0	0	0	0	0	0
FBgn0037408	0	1.482878863	0	0	0.873443673	0	0.748007618	0.772344208	0	0
FBgn0037409	0	0	0	0	0	0	0	0	0	0
FBgn0037410	0	0	0	0	0	0	0	0	0	0
FBgn0037411	0	0	0	0	0	0	0	0	0	0
FBgn0037412	0	0	0	0	0	0	0	0	0	0
FBgn0037413	0	0	0	0	0	0	0	0	0	0
FBgn0037414	0	0	0	0	0	0	0	0	0	0
FBgn0037415	0	0	0	0	0	0	0	0	0	0
FBgn0037416	0	0	0	0	0	0	0	0	0	0
FBgn0037417	0	0	0	0	0	0	0	0	0	0
FBgn0037418	0	0	0	0	0	0	0	0	0	0
FBgn0037419	3.463807593	0	0	0	0	0	0	0	0.481576786	0.481576786
